entry_id,entry_tag,entrytag_id,parent_tag_id,level,path,approved
1448,Byzantine,1422,1417.0,4,Religious Place[856]->Monument[857]->Church[1417]->Byzantine[1422],True
1448,Thessaloniki,1425,1126.0,3,Religious Place[856]->Greece[1126]->Thessaloniki[1425],True
1449,Religious Group,8,,1,Religious Group[8],True
1449,Religious Place,856,,1,Religious Place[856],True
1449,Temple,865,856.0,2,Religious Place[856]->Temple[865],True
1449,Mexica,1426,8.0,2,Religious Group[8]->Mexica[1426],True
1450,Religious Group,8,,1,Religious Group[8],True
1450,South American Religions,508,8.0,2,Religious Group[8]->South American Religions[508],True
1451,Religious Group,8,,1,Religious Group[8],True
1451,Canaanite Religions,15,8.0,2,Religious Group[8]->Canaanite Religions[15],True
1451,Ancient Mediterranean,776,8.0,2,Religious Group[8]->Ancient Mediterranean[776],True
1451,Syro-Palestinian Religion,930,8.0,2,Religious Group[8]->Syro-Palestinian Religion[930],True
1451,Early Bronze Age,1429,8.0,2,Religious Group[8]->Early Bronze Age[1429],True
1451,Southern Levant,1435,8.0,2,Religious Group[8]->Southern Levant[1435],True
1451,Temple Buildings and Temple Cult,1438,8.0,2,Religious Group[8]->Temple Buildings and Temple Cult[1438],True
1452,Religious Group,8,,1,Religious Group[8],True
1452,Chinese Religion,123,8.0,2,Religious Group[8]->Chinese Religion[123],True
1452,Text,1069,,1,Text[1069],True
1452,Cosmology,1106,1069.0,2,Text[1069]->Cosmology[1106],True
1452,Daoism,1108,8.0,2,Religious Group[8]->Daoism[1108],True
1452,Early Chinese Traditions,1123,8.0,2,Religious Group[8]->Early Chinese Traditions[1123],True
1452,Yellow and Yangzi Rivers Region,1251,8.0,2,Religious Group[8]->Yellow and Yangzi Rivers Region[1251],True
1452,Miracle tales,1313,1069.0,2,Text[1069]->Miracle tales[1313],True
1453,Religious Group,8,,1,Religious Group[8],True
1453,Christian Traditions,18,8.0,2,Religious Group[8]->Christian Traditions[18],True
1453,Orthodox/Eastern Christian,172,18.0,3,Religious Group[8]->Christian Traditions[18]->Orthodox/Eastern Christian[172],True
1453,Religious Place,856,,1,Religious Place[856],True
1453,Orthodoxy,1021,8.0,2,Religious Group[8]->Orthodoxy[1021],True
1453,Monasticism,1168,8.0,2,Religious Group[8]->Monasticism[1168],True
1453,Cyprus,1323,856.0,2,Religious Place[856]->Cyprus[1323],True
1453,Paphos,1430,1323.0,3,Religious Place[856]->Cyprus[1323]->Paphos[1430],True
1454,Religious Group,8,,1,Religious Group[8],True
1454,Christian Traditions,18,8.0,2,Religious Group[8]->Christian Traditions[18],True
1454,Orthodox/Eastern Christian,172,18.0,3,Religious Group[8]->Christian Traditions[18]->Orthodox/Eastern Christian[172],True
1454,Orthodox Christianity,179,172.0,4,Religious Group[8]->Christian Traditions[18]->Orthodox/Eastern Christian[172]->Orthodox Christianity[179],True
1454,Orthodoxy,1021,8.0,2,Religious Group[8]->Orthodoxy[1021],True
1454,Mysticism,1053,8.0,2,Religious Group[8]->Mysticism[1053],True
1454,Orthodoxy,1213,1021.0,3,Religious Group[8]->Orthodoxy[1021]->Orthodoxy[1213],True
1454,Christian Mysticism,1398,1053.0,3,Religious Group[8]->Mysticism[1053]->Christian Mysticism[1398],True
1454,Greek Orthodox,1420,172.0,4,Religious Group[8]->Christian Traditions[18]->Orthodox/Eastern Christian[172]->Greek Orthodox[1420],True
1455,Religious Group,8,,1,Religious Group[8],True
1455,Islamic Traditions,24,8.0,2,Religious Group[8]->Islamic Traditions[24],True
1455,Shiite/Shi'a,256,24.0,3,Religious Group[8]->Islamic Traditions[24]->Shiite/Shi'a[256],True
1455,Iranian Religion,883,8.0,2,Religious Group[8]->Iranian Religion[883],True
1456,Religious Group,8,,1,Religious Group[8],True
1456,Canaanite Religions,15,8.0,2,Religious Group[8]->Canaanite Religions[15],True
1456,Ancient Mediterranean,776,8.0,2,Religious Group[8]->Ancient Mediterranean[776],True
1456,Syro-Palestinian Religion,930,8.0,2,Religious Group[8]->Syro-Palestinian Religion[930],True
1456,Middle Bronze Age,1432,8.0,2,Religious Group[8]->Middle Bronze Age[1432],True
1456,Southern Levant,1433,8.0,2,Religious Group[8]->Southern Levant[1433],True
1456,Temple Buildings and Temple Cult,1439,8.0,2,Religious Group[8]->Temple Buildings and Temple Cult[1439],True
1458,Religious Group,8,,1,Religious Group[8],True
1458,African Religions,9,8.0,2,Religious Group[8]->African Religions[9],True
1459,Religious Group,8,,1,Religious Group[8],True
1459,Chinese Religion,123,8.0,2,Religious Group[8]->Chinese Religion[123],True
1459,Religious Place,856,,1,Religious Place[856],True
1459,Religious Complex,927,856.0,2,Religious Place[856]->Religious Complex[927],True
1459,Monastery,1003,856.0,2,Religious Place[856]->Monastery[1003],True
1459,China,1258,856.0,2,Religious Place[856]->China[1258],True
1459,Chinese Buddhism,1291,8.0,2,Religious Group[8]->Chinese Buddhism[1291],True
1459,Pagoda,1442,856.0,2,Religious Place[856]->Pagoda[1442],True
1460,Religious Group,8,,1,Religious Group[8],True
1460,Christian Traditions,18,8.0,2,Religious Group[8]->Christian Traditions[18],True
1460,Orthodox/Eastern Christian,172,18.0,3,Religious Group[8]->Christian Traditions[18]->Orthodox/Eastern Christian[172],True
1460,Religious Place,856,,1,Religious Place[856],True
1460,Basilica,870,856.0,2,Religious Place[856]->Basilica[870],True
1460,City,1068,856.0,2,Religious Place[856]->City[1068],True
1460,Greece,1126,856.0,2,Religious Place[856]->Greece[1126],True
1460,Greek Orthodox,1420,172.0,4,Religious Group[8]->Christian Traditions[18]->Orthodox/Eastern Christian[172]->Greek Orthodox[1420],True
1460,Thessaloniki,1423,1068.0,3,Religious Place[856]->City[1068]->Thessaloniki[1423],True
1460,Thessaloniki,1425,1126.0,3,Religious Place[856]->Greece[1126]->Thessaloniki[1425],True
1461,Religious Group,8,,1,Religious Group[8],True
1461,Christian Traditions,18,8.0,2,Religious Group[8]->Christian Traditions[18],True
1461,Lutheran,163,18.0,3,Religious Group[8]->Christian Traditions[18]->Lutheran[163],True
1461,Circumpolar Religions,765,8.0,2,Religious Group[8]->Circumpolar Religions[765],True
1461,Sámi religion,767,765.0,3,Religious Group[8]->Circumpolar Religions[765]->Sámi religion[767],True
1463,Religious Group,8,,1,Religious Group[8],True
1463,Christian Traditions,18,8.0,2,Religious Group[8]->Christian Traditions[18],True
1463,Orthodox/Eastern Christian,172,18.0,3,Religious Group[8]->Christian Traditions[18]->Orthodox/Eastern Christian[172],True
1463,Religious Place,856,,1,Religious Place[856],True
1463,Orthodoxy,1021,8.0,2,Religious Group[8]->Orthodoxy[1021],True
1463,Orthodoxy,1213,1021.0,3,Religious Group[8]->Orthodoxy[1021]->Orthodoxy[1213],True
1463,Cyprus,1323,856.0,2,Religious Place[856]->Cyprus[1323],True
1463,Kition,1443,1323.0,3,Religious Place[856]->Cyprus[1323]->Kition[1443],True
1463,Larnaca,1444,1323.0,3,Religious Place[856]->Cyprus[1323]->Larnaca[1444],True
1465,Religious Group,8,,1,Religious Group[8],True
1465,Assyrian Religions,11,8.0,2,Religious Group[8]->Assyrian Religions[11],True
1465,Religious Place,856,,1,Religious Place[856],True
1465,Religious Complex,927,856.0,2,Religious Place[856]->Religious Complex[927],True
1465,Polytheistic,1300,8.0,2,Religious Group[8]->Polytheistic[1300],True
1465,Near East,1361,8.0,2,Religious Group[8]->Near East[1361],True
1465,Archaeological Site,1413,856.0,2,Religious Place[856]->Archaeological Site[1413],True
1465,Temple Buildings and Temple Cult,1438,8.0,2,Religious Group[8]->Temple Buildings and Temple Cult[1438],True
1466,Religious Group,8,,1,Religious Group[8],True
1466,Islamic Traditions,24,8.0,2,Religious Group[8]->Islamic Traditions[24],True
1466,Maghreb Religions,29,8.0,2,Religious Group[8]->Maghreb Religions[29],True
1466,Secularism,916,8.0,2,Religious Group[8]->Secularism[916],True
1466,African Religion,1012,8.0,2,Religious Group[8]->African Religion[1012],True
1466,South Asian Religion,1037,8.0,2,Religious Group[8]->South Asian Religion[1037],True
1468,Religious Group,8,,1,Religious Group[8],True
1468,Christian Traditions,18,8.0,2,Religious Group[8]->Christian Traditions[18],True
1468,Nestorianism,39,8.0,2,Religious Group[8]->Nestorianism[39],True
1468,Orthodox/Eastern Christian,172,18.0,3,Religious Group[8]->Christian Traditions[18]->Orthodox/Eastern Christian[172],True
1468,Orthodox Christianity,179,172.0,4,Religious Group[8]->Christian Traditions[18]->Orthodox/Eastern Christian[172]->Orthodox Christianity[179],True
1468,Early Christianity,742,18.0,3,Religious Group[8]->Christian Traditions[18]->Early Christianity[742],True
1468,Early Christianity,774,8.0,2,Religious Group[8]->Early Christianity[774],True
1468,Arianism,1410,774.0,3,Religious Group[8]->Early Christianity[774]->Arianism[1410],True
1468,Greek Orthodox,1420,172.0,4,Religious Group[8]->Christian Traditions[18]->Orthodox/Eastern Christian[172]->Greek Orthodox[1420],True
1469,Religious Group,8,,1,Religious Group[8],True
1469,South American Religions,508,8.0,2,Religious Group[8]->South American Religions[508],True
1469,Andes,1445,8.0,2,Religious Group[8]->Andes[1445],True
1469,Peru,1446,8.0,2,Religious Group[8]->Peru[1446],True
1471,Religious Group,8,,1,Religious Group[8],True
1471,Jewish Traditions,27,8.0,2,Religious Group[8]->Jewish Traditions[27],True
1471,Abrahamic,905,8.0,2,Religious Group[8]->Abrahamic[905],True
1471,Prophecy,979,8.0,2,Religious Group[8]->Prophecy[979],True
1471,Text,1069,,1,Text[1069],True
1471,Scripture,1075,1069.0,2,Text[1069]->Scripture[1075],True
1471,Canonical texts,1120,1069.0,2,Text[1069]->Canonical texts[1120],True
1471,Ritual text,1176,1069.0,2,Text[1069]->Ritual text[1176],True
1471,Sacred Law,1242,1069.0,2,Text[1069]->Sacred Law[1242],True
1471,Biblical Prophets,1255,1069.0,2,Text[1069]->Biblical Prophets[1255],True
1471,Early Jewish Literature,1256,1069.0,2,Text[1069]->Early Jewish Literature[1256],True
1471,Rule Text,1296,1069.0,2,Text[1069]->Rule Text[1296],True
1471,Judeans and Israelites,1308,8.0,2,Religious Group[8]->Judeans and Israelites[1308],True
1471,Near East,1361,8.0,2,Religious Group[8]->Near East[1361],True
1471,Temple Buildings and Temple Cult,1438,8.0,2,Religious Group[8]->Temple Buildings and Temple Cult[1438],True
1472,Religious Group,8,,1,Religious Group[8],True
1472,Religious Place,856,,1,Religious Place[856],True
1472,Temple,865,856.0,2,Religious Place[856]->Temple[865],True
1472,Roman Religions,900,8.0,2,Religious Group[8]->Roman Religions[900],True
1472,Rome,974,8.0,2,Religious Group[8]->Rome[974],True
1472,Arabian Religions,1229,8.0,2,Religious Group[8]->Arabian Religions[1229],True
1472,Jordan,1267,856.0,2,Religious Place[856]->Jordan[1267],True
1472,Nabataea,1402,8.0,2,Religious Group[8]->Nabataea[1402],True
1473,Religious Group,8,,1,Religious Group[8],True
1473,Mesopotamian Religions,34,8.0,2,Religious Group[8]->Mesopotamian Religions[34],True
1473,Text,1069,,1,Text[1069],True
1473,Sumerian Text,1392,1069.0,2,Text[1069]->Sumerian Text[1392],True
1473,Ancient Mesopotamian Text,1393,1069.0,2,Text[1069]->Ancient Mesopotamian Text[1393],True
1474,Religious Group,8,,1,Religious Group[8],True
1474,South American Religions,508,8.0,2,Religious Group[8]->South American Religions[508],True
1483,Religious Group,8,,1,Religious Group[8],True
1483,Ancient Mediterranean,776,8.0,2,Religious Group[8]->Ancient Mediterranean[776],True
1483,Religious Place,856,,1,Religious Place[856],True
1483,Monument,857,856.0,2,Religious Place[856]->Monument[857],True
1483,Temple,865,856.0,2,Religious Place[856]->Temple[865],True
1483,Tomb,1067,856.0,2,Religious Place[856]->Tomb[1067],True
1483,Graeco-Roman,1199,856.0,2,Religious Place[856]->Graeco-Roman[1199],True
1483,Jordan,1267,856.0,2,Religious Place[856]->Jordan[1267],True
1483,Mausoleum,1271,856.0,2,Religious Place[856]->Mausoleum[1271],True
1483,Polytheistic,1300,8.0,2,Religious Group[8]->Polytheistic[1300],True
1483,Near East,1361,8.0,2,Religious Group[8]->Near East[1361],True
1483,Nabataea,1402,8.0,2,Religious Group[8]->Nabataea[1402],True
1483,Greco-Roman Influence,1450,1199.0,3,Religious Place[856]->Graeco-Roman[1199]->Greco-Roman Influence[1450],True
1484,Religious Group,8,,1,Religious Group[8],True
1484,Mesopotamian Religions,34,8.0,2,Religious Group[8]->Mesopotamian Religions[34],True
1484,Assyrian Religions,331,34.0,3,Religious Group[8]->Mesopotamian Religions[34]->Assyrian Religions[331],True
1484,Text,1069,,1,Text[1069],True
1484,Ritual text,1176,1069.0,2,Text[1069]->Ritual text[1176],True
1484,Babylonian Religions,1389,8.0,2,Religious Group[8]->Babylonian Religions[1389],True
1484,Sumerian Text,1392,1069.0,2,Text[1069]->Sumerian Text[1392],True
1484,Ancient Mesopotamian Text,1393,1069.0,2,Text[1069]->Ancient Mesopotamian Text[1393],True
1486,Religious Group,8,,1,Religious Group[8],True
1486,Chinese Religion,123,8.0,2,Religious Group[8]->Chinese Religion[123],True
1486,Confucian (rujia 儒家) Traditions,131,123.0,3,Religious Group[8]->Chinese Religion[123]->Confucian (rujia 儒家) Traditions[131],True
1486,Text,1069,,1,Text[1069],True
1486,Early Chinese text,1083,1069.0,2,Text[1069]->Early Chinese text[1083],True
1486,Confucianism,1085,8.0,2,Religious Group[8]->Confucianism[1085],True
1486,Early Chinese cosmology,1117,123.0,3,Religious Group[8]->Chinese Religion[123]->Early Chinese cosmology[1117],True
1486,Philosophical writings,1309,1083.0,3,Text[1069]->Early Chinese text[1083]->Philosophical writings[1309],True
1486,Ancient Classics,1315,1083.0,3,Text[1069]->Early Chinese text[1083]->Ancient Classics[1315],True
1488,Religious Group,8,,1,Religious Group[8],True
1488,South American Religions,508,8.0,2,Religious Group[8]->South American Religions[508],True
1489,Religious Group,8,,1,Religious Group[8],True
1489,Chinese Religion,123,8.0,2,Religious Group[8]->Chinese Religion[123],True
1489,Religious Place,856,,1,Religious Place[856],True
1489,Monument,857,856.0,2,Religious Place[856]->Monument[857],True
1489,Temple,865,856.0,2,Religious Place[856]->Temple[865],True
1489,Open-Air Sanctuary,924,856.0,2,Religious Place[856]->Open-Air Sanctuary[924],True
1489,Religious Complex,927,856.0,2,Religious Place[856]->Religious Complex[927],True
1489,Shrines,934,856.0,2,Religious Place[856]->Shrines[934],True
1489,Monastery,1003,856.0,2,Religious Place[856]->Monastery[1003],True
1489,Daoism,1108,8.0,2,Religious Group[8]->Daoism[1108],True
1489,Quanzhen,1226,8.0,2,Religious Group[8]->Quanzhen[1226],True
1489,Peak Sanctuaries,1248,856.0,2,Religious Place[856]->Peak Sanctuaries[1248],True
1489,China,1258,856.0,2,Religious Place[856]->China[1258],True
1489,Hill,1391,856.0,2,Religious Place[856]->Hill[1391],True
1489,Temple Buildings and Temple Cult,1439,8.0,2,Religious Group[8]->Temple Buildings and Temple Cult[1439],True
1489,Liumen,1451,8.0,2,Religious Group[8]->Liumen[1451],True
1489,Sichuan,1452,8.0,2,Religious Group[8]->Sichuan[1452],True
1492,Religious Group,8,,1,Religious Group[8],True
1492,South American Religions,508,8.0,2,Religious Group[8]->South American Religions[508],True
1494,Religious Group,8,,1,Religious Group[8],True
1494,Religious Place,856,,1,Religious Place[856],True
1494,Temple,865,856.0,2,Religious Place[856]->Temple[865],True
1494,Syro-Palestinian Religion,930,8.0,2,Religious Group[8]->Syro-Palestinian Religion[930],True
1494,Archaeological monument,1144,856.0,2,Religious Place[856]->Archaeological monument[1144],True
1494,Aramaic Religions,1230,8.0,2,Religious Group[8]->Aramaic Religions[1230],True
1494,Temple Buildings and Temple Cult,1438,8.0,2,Religious Group[8]->Temple Buildings and Temple Cult[1438],True
1495,Religious Group,8,,1,Religious Group[8],True
1495,Buddhist Traditions,14,8.0,2,Religious Group[8]->Buddhist Traditions[14],True
1495,Secularism,916,8.0,2,Religious Group[8]->Secularism[916],True
1498,Religious Group,8,,1,Religious Group[8],True
1498,Islamic Traditions,24,8.0,2,Religious Group[8]->Islamic Traditions[24],True
1498,Southeast Asian Religions,808,8.0,2,Religious Group[8]->Southeast Asian Religions[808],True
1498,Religious Place,856,,1,Religious Place[856],True
1498,Shrines,934,856.0,2,Religious Place[856]->Shrines[934],True
1498,Sufi,997,8.0,2,Religious Group[8]->Sufi[997],True
1498,Tomb,1067,856.0,2,Religious Place[856]->Tomb[1067],True
1499,Religious Group,8,,1,Religious Group[8],True
1499,Mesoamerican Religions,33,8.0,2,Religious Group[8]->Mesoamerican Religions[33],True
1499,Religious Place,856,,1,Religious Place[856],True
1499,Archaeological Site,1413,856.0,2,Religious Place[856]->Archaeological Site[1413],True
1499,Chichimeca,1453,33.0,3,Religious Group[8]->Mesoamerican Religions[33]->Chichimeca[1453],True
1504,Religious Group,8,,1,Religious Group[8],True
1504,Islamic Traditions,24,8.0,2,Religious Group[8]->Islamic Traditions[24],True
1504,Southeast Asian Religions,808,8.0,2,Religious Group[8]->Southeast Asian Religions[808],True
1504,Religious Place,856,,1,Religious Place[856],True
1504,Shrines,934,856.0,2,Religious Place[856]->Shrines[934],True
1504,Sufi,997,8.0,2,Religious Group[8]->Sufi[997],True
1504,Tomb,1067,856.0,2,Religious Place[856]->Tomb[1067],True
1505,Religious Group,8,,1,Religious Group[8],True
1505,Chinese Religion,123,8.0,2,Religious Group[8]->Chinese Religion[123],True
1505,Chinese Christian Traditions,237,123.0,3,Religious Group[8]->Chinese Religion[123]->Chinese Christian Traditions[237],True
1505,Chinese Protestantism,1276,237.0,4,Religious Group[8]->Chinese Religion[123]->Chinese Christian Traditions[237]->Chinese Protestantism[1276],True
1505,Language,1747,,1,Language[1747],True
1505,Sino-Tibetan,1946,1747.0,2,Language[1747]->Sino-Tibetan[1946],True
1505,Sinitic,3038,1946.0,3,Language[1747]->Sino-Tibetan[1946]->Sinitic[3038],True
1505,Classical-Middle-Modern Sinitic,4342,3038.0,4,Language[1747]->Sino-Tibetan[1946]->Sinitic[3038]->Classical-Middle-Modern Sinitic[4342],True
1505,Middle-Modern Sinitic,5613,4342.0,5,Language[1747]->Sino-Tibetan[1946]->Sinitic[3038]->Classical-Middle-Modern Sinitic[4342]->Middle-Modern Sinitic[5613],True
1505,Northern Chinese,7030,5613.0,6,Language[1747]->Sino-Tibetan[1946]->Sinitic[3038]->Classical-Middle-Modern Sinitic[4342]->Middle-Modern Sinitic[5613]->Northern Chinese[7030],True
1505,Mandarinic,8557,7030.0,7,Language[1747]->Sino-Tibetan[1946]->Sinitic[3038]->Classical-Middle-Modern Sinitic[4342]->Middle-Modern Sinitic[5613]->Northern Chinese[7030]->Mandarinic[8557],True
1505,Mandarin Chinese,9940,8557.0,8,Language[1747]->Sino-Tibetan[1946]->Sinitic[3038]->Classical-Middle-Modern Sinitic[4342]->Middle-Modern Sinitic[5613]->Northern Chinese[7030]->Mandarinic[8557]->Mandarin Chinese[9940],True
1508,Religious Group,8,,1,Religious Group[8],True
1508,Islamic Traditions,24,8.0,2,Religious Group[8]->Islamic Traditions[24],True
1508,African Religion,1012,8.0,2,Religious Group[8]->African Religion[1012],True
1508,Text,1069,,1,Text[1069],True
1508,Scripture,1075,1069.0,2,Text[1069]->Scripture[1075],True
1508,Sacred Law,1242,1069.0,2,Text[1069]->Sacred Law[1242],True
1508,Hadith,1302,1069.0,2,Text[1069]->Hadith[1302],True
1508,Shari'a,1462,1069.0,2,Text[1069]->Shari'a[1462],True
1509,Religious Group,8,,1,Religious Group[8],True
1509,Jewish Traditions,27,8.0,2,Religious Group[8]->Jewish Traditions[27],True
1509,Late Second Temple Judaism,743,27.0,3,Religious Group[8]->Jewish Traditions[27]->Late Second Temple Judaism[743],True
1509,Text,1069,,1,Text[1069],True
1509,Scripture,1075,1069.0,2,Text[1069]->Scripture[1075],True
1509,Ritual text,1176,1069.0,2,Text[1069]->Ritual text[1176],True
1509,Early Jewish Literature,1256,1069.0,2,Text[1069]->Early Jewish Literature[1256],True
1509,Dead Sea Scrolls,1322,1256.0,3,Text[1069]->Early Jewish Literature[1256]->Dead Sea Scrolls[1322],True
1509,Temple Buildings and Temple Cult,1438,8.0,2,Religious Group[8]->Temple Buildings and Temple Cult[1438],True
1509,Rewritten Scripture,1463,1075.0,3,Text[1069]->Scripture[1075]->Rewritten Scripture[1463],True
1510,Religious Group,8,,1,Religious Group[8],True
1510,Islamic Traditions,24,8.0,2,Religious Group[8]->Islamic Traditions[24],True
1510,Southeast Asian Religions,808,8.0,2,Religious Group[8]->Southeast Asian Religions[808],True
1510,Religious Place,856,,1,Religious Place[856],True
1510,Sufi,997,8.0,2,Religious Group[8]->Sufi[997],True
1510,Tomb,1067,856.0,2,Religious Place[856]->Tomb[1067],True
1511,Religious Group,8,,1,Religious Group[8],True
1511,Islamic Traditions,24,8.0,2,Religious Group[8]->Islamic Traditions[24],True
1511,Apocalyptic Movements,846,8.0,2,Religious Group[8]->Apocalyptic Movements[846],True
1511,Reform Movement,866,8.0,2,Religious Group[8]->Reform Movement[866],True
1511,Abrahamic,905,8.0,2,Religious Group[8]->Abrahamic[905],True
1511,Sufi,997,8.0,2,Religious Group[8]->Sufi[997],True
1511,militant group,1018,8.0,2,Religious Group[8]->militant group[1018],True
1511,Mysticism,1053,8.0,2,Religious Group[8]->Mysticism[1053],True
1511,Millenarianism,1409,8.0,2,Religious Group[8]->Millenarianism[1409],True
1513,Religious Group,8,,1,Religious Group[8],True
1513,Islamic Traditions,24,8.0,2,Religious Group[8]->Islamic Traditions[24],True
1513,Maghreb Religions,29,8.0,2,Religious Group[8]->Maghreb Religions[29],True
1513,Tunis Religions,345,29.0,3,Religious Group[8]->Maghreb Religions[29]->Tunis Religions[345],True
1513,Text,1069,,1,Text[1069],True
1513,Sacred Law,1242,1069.0,2,Text[1069]->Sacred Law[1242],True
1513,Islamic Modernization,1321,24.0,3,Religious Group[8]->Islamic Traditions[24]->Islamic Modernization[1321],True
1514,Religious Group,8,,1,Religious Group[8],True
1514,Islamic Traditions,24,8.0,2,Religious Group[8]->Islamic Traditions[24],True
1514,Southeast Asian Religions,808,8.0,2,Religious Group[8]->Southeast Asian Religions[808],True
1514,Religious Place,856,,1,Religious Place[856],True
1514,Sufi,997,8.0,2,Religious Group[8]->Sufi[997],True
1514,Tomb,1067,856.0,2,Religious Place[856]->Tomb[1067],True
1515,Religious Group,8,,1,Religious Group[8],True
1515,Mithraism,36,8.0,2,Religious Group[8]->Mithraism[36],True
1515,Persian Religions,41,8.0,2,Religious Group[8]->Persian Religions[41],True
1515,Roman Religious Traditions,42,8.0,2,Religious Group[8]->Roman Religious Traditions[42],True
1515,Hellenistic Religions,741,8.0,2,Religious Group[8]->Hellenistic Religions[741],True
1515,Ancient Mediterranean,776,8.0,2,Religious Group[8]->Ancient Mediterranean[776],True
1515,Religious Place,856,,1,Religious Place[856],True
1515,Temple,865,856.0,2,Religious Place[856]->Temple[865],True
1515,Roman Religions,900,8.0,2,Religious Group[8]->Roman Religions[900],True
1515,Ancient Syrian Religion,918,8.0,2,Religious Group[8]->Ancient Syrian Religion[918],True
1515,Mystery Religion,983,8.0,2,Religious Group[8]->Mystery Religion[983],True
1515,Graeco-Roman,1199,856.0,2,Religious Place[856]->Graeco-Roman[1199],True
1515,Mystery Religion,1237,8.0,2,Religious Group[8]->Mystery Religion[1237],True
1515,Archaeological Site,1413,856.0,2,Religious Place[856]->Archaeological Site[1413],True
1515,Mithraeum,1464,856.0,2,Religious Place[856]->Mithraeum[1464],True
1517,Religious Group,8,,1,Religious Group[8],True
1517,Islamic Traditions,24,8.0,2,Religious Group[8]->Islamic Traditions[24],True
1517,Sunni,284,24.0,3,Religious Group[8]->Islamic Traditions[24]->Sunni[284],True
1518,Religious Group,8,,1,Religious Group[8],True
1518,Islamic Traditions,24,8.0,2,Religious Group[8]->Islamic Traditions[24],True
1518,Southeast Asian Religions,808,8.0,2,Religious Group[8]->Southeast Asian Religions[808],True
1518,Religious Place,856,,1,Religious Place[856],True
1518,Sufi,997,8.0,2,Religious Group[8]->Sufi[997],True
1518,Tomb,1067,856.0,2,Religious Place[856]->Tomb[1067],True
1519,Religious Group,8,,1,Religious Group[8],True
1519,Islamic Traditions,24,8.0,2,Religious Group[8]->Islamic Traditions[24],True
1519,Southeast Asian Religions,808,8.0,2,Religious Group[8]->Southeast Asian Religions[808],True
1519,Religious Place,856,,1,Religious Place[856],True
1519,Sufi,997,8.0,2,Religious Group[8]->Sufi[997],True
1519,Mausoleum,1271,856.0,2,Religious Place[856]->Mausoleum[1271],True
1520,Religious Group,8,,1,Religious Group[8],True
1520,Islamic Traditions,24,8.0,2,Religious Group[8]->Islamic Traditions[24],True
1520,Shiite/Shi'a,256,24.0,3,Religious Group[8]->Islamic Traditions[24]->Shiite/Shi'a[256],True
1520,Jafri,265,256.0,4,Religious Group[8]->Islamic Traditions[24]->Shiite/Shi'a[256]->Jafri[265],True
1520,Twelver,268,265.0,5,Religious Group[8]->Islamic Traditions[24]->Shiite/Shi'a[256]->Jafri[265]->Twelver[268],True
1520,Text,1069,,1,Text[1069],True
1520,Fiqh,1469,1069.0,2,Text[1069]->Fiqh[1469],True
1521,Religious Group,8,,1,Religious Group[8],True
1521,New Religious Movement,786,8.0,2,Religious Group[8]->New Religious Movement[786],True
1521,Rome,974,8.0,2,Religious Group[8]->Rome[974],True
1521,Medieval Christianity,984,8.0,2,Religious Group[8]->Medieval Christianity[984],True
1521,Catholic,999,8.0,2,Religious Group[8]->Catholic[999],True
1521,Mendicant Orders,1471,8.0,2,Religious Group[8]->Mendicant Orders[1471],True
1521,Hermits,1472,8.0,2,Religious Group[8]->Hermits[1472],True
1522,Religious Group,8,,1,Religious Group[8],True
1522,Islamic Traditions,24,8.0,2,Religious Group[8]->Islamic Traditions[24],True
1522,Maghreb Religions,29,8.0,2,Religious Group[8]->Maghreb Religions[29],True
1522,Sufi,997,8.0,2,Religious Group[8]->Sufi[997],True
1522,Mysticism,1053,8.0,2,Religious Group[8]->Mysticism[1053],True
1522,Sufi Order,1470,8.0,2,Religious Group[8]->Sufi Order[1470],True
1523,Religious Group,8,,1,Religious Group[8],True
1523,Islamic Traditions,24,8.0,2,Religious Group[8]->Islamic Traditions[24],True
1523,Sunni,284,24.0,3,Religious Group[8]->Islamic Traditions[24]->Sunni[284],True
1523,Text,1069,,1,Text[1069],True
1523,Islamic Modernization,1321,24.0,3,Religious Group[8]->Islamic Traditions[24]->Islamic Modernization[1321],True
1523,Fiqh,1469,1069.0,2,Text[1069]->Fiqh[1469],True
1523,Qur'anic commentary (Tafsir),1473,1069.0,2,Text[1069]->Qur'anic commentary (Tafsir)[1473],True
1524,Religious Group,8,,1,Religious Group[8],True
1524,Early Christianity,774,8.0,2,Religious Group[8]->Early Christianity[774],True
1524,Religious Place,856,,1,Religious Place[856],True
1524,Constantine,864,856.0,2,Religious Place[856]->Constantine[864],True
1524,Basilica,870,856.0,2,Religious Place[856]->Basilica[870],True
1524,Abrahamic,905,8.0,2,Religious Group[8]->Abrahamic[905],True
1524,Shrine,923,856.0,2,Religious Place[856]->Shrine[923],True
1524,Medieval Christianity,984,8.0,2,Religious Group[8]->Medieval Christianity[984],True
1524,Roman Catholic,996,8.0,2,Religious Group[8]->Roman Catholic[996],True
1524,Orthodoxy,1021,8.0,2,Religious Group[8]->Orthodoxy[1021],True
1524,Tomb,1067,856.0,2,Religious Place[856]->Tomb[1067],True
1524,Jerusalem,1396,856.0,2,Religious Place[856]->Jerusalem[1396],True
1525,Religious Group,8,,1,Religious Group[8],True
1525,Chinese Religion,123,8.0,2,Religious Group[8]->Chinese Religion[123],True
1525,Text,1069,,1,Text[1069],True
1525,Early Chinese text,1083,1069.0,2,Text[1069]->Early Chinese text[1083],True
1525,Excavated text,1084,1069.0,2,Text[1069]->Excavated text[1084],True
